Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
0,21,64,4,66
0,28,84,11,51
0,4,89,4,66
60,20,37,39,115
60,14,18,14,18
0,18,127,14,99
0,15,29,19,41
60,4,137,52,118
60,52,118,22,134
60,20,102,20,26
60,28,90,14,98
60,0,76,37,147
0,49,45,32,158
60,8,73,8,73
60,20,37,20,102
60,2,140,22,96
0,0,128,36,117
0,52,118,36,33
0,52,118,52,1
0,0,38,48,16
0,39,119,11,144
60,36,33,36,33
60,11,135,11,51
60,11,97,37,11
60,22,134,52,118
0,28,90,39,54
60,44,138,44,138
0,26,141,52,118
60,11,135,48,155
0,11,0,39,119
0,28,7,15,150
0,0,38,37,114
0,15,148,28,90
0,0,21,32,86
60,0,128,11,97
0,13,149,26,47
0,4,137,26,47
60,4,89,48,16
60,20,37,20,37
60,20,26,22,17
0,35,133,35,133
0,32,92,49,145
0,48,16,26,46
0,36,4,49,45
0,44,40,22,56
0,37,11,20,37
60,15,148,28,90
0,11,32,2,140
60,36,48,36,117
0,11,67,11,67
0,37,63,15,29
60,37,11,0,38
0,43,124,19,41
0,0,38,0,38
0,48,16,52,1
0,11,0,11,144
60,23,36,43,157
60,49,145,49,145
0,4,137,48,103
60,26,141,4,89
0,49,145,49,20
0,37,63,39,115
60,20,102,36,117
60,35,70,13,149
0,14,18,14,18
60,0,128,0,38
0,11,0,37,63
60,0,76,39,54
0,36,4,36,117
0,15,29,15,29
60,12,154,49,45
60,0,38,0,38
0,7,60,7,43
0,28,84,15,148
0,6,31,60,9
0,39,119,39,119
60,32,108,0,38
0,43,25,41,22
60,36,48,36,117
60,28,90,14,18
60,26,47,12,62
0,15,29,15,29
0,4,137,26,47
60,0,128,0,76
60,26,141,12,62
0,11,135,11,51
60,44,138,48,155
0,52,118,20,102
0,26,46,52,1
0,22,17,22,56
0,4,137,4,66
0,26,46,26,141
60,8,10,27,116
0,22,17,11,51
0,44,138,21,156
60,20,37,0,38
0,14,98,39,54
0,18,127,28,90
0,7,60,7,60
60,0,128,0,128
60,48,155,48,155
60,0,38,36,4
60,50,79,43,157
60,45,44,1,30
0,37,11,0,128
0,0,38,36,4
0,44,138,44,138
0,4,89,4,66
0,2,88,2,27
0,26,46,52,118
60,18,19,18,53
0,21,156,21,156
0,36,93,36,4
60,48,155,21,64
0,14,99,14,99
0,37,11,0,76
60,43,124,43,157
60,20,37,0,21
0,28,84,11,51
60,48,103,26,47
60,26,46,48,103
0,7,60,7,60
0,38,126,8,87
60,11,135,11,135
60,11,97,28,7
0,14,18,28,35
60,52,1,36,48
60,20,37,44,40
60,8,73,8,10
60,11,32,39,115
60,8,73,54,82
60,21,64,48,16
0,0,38,36,117
60,11,0,37,147
0,2,27,11,51
60,26,141,26,47
60,20,37,37,114
60,11,144,2,88
0,2,140,2,152
0,12,83,49,145
60,53,12,7,60
0,0,76,0,38
0,39,54,39,119
0,11,32,22,56
0,36,4,36,48
0,34,52,19,41
0,29,85,12,62
60,21,64,48,16
60,22,134,52,1
60,49,121,49,121
60,0,38,36,93
0,44,40,2,152
0,22,96,28,7
0,11,0,11,97
0,0,38,20,37
60,20,26,11,67
60,37,11,0,76
60,11,32,39,115
0,43,157,43,124
0,0,38,0,38
60,21,64,52,118
0,0,21,36,4
60,43,124,43,157
60,8,87,0,39
0,22,96,2,27
60,4,89,4,66
0,49,145,32,24
0,0,128,0,38
60,2,152,56,65
0,52,118,44,138
60,37,63,0,128
60,57,142,57,142
60,27,116,27,116
0,37,147,11,135
0,22,96,30,81
0,0,38,37,63
60,25,68,57,28
60,2,152,2,152
60,2,152,30,81
60,0,38,32,158
60,0,38,0,38
0,36,4,12,154
60,37,147,0,76
0,39,115,39,54
0,11,135,20,26
60,32,92,0,38
60,8,73,32,158
60,0,128,0,76
60,37,61,37,63
60,36,33,49,145
0,14,18,14,98
0,52,118,20,78
0,36,117,0,76
60,7,60,53,12
0,23,13,50,79
0,48,16,21,64
0,52,1,22,56
0,0,38,2,140
0,36,117,0,38
0,0,128,11,97
60,43,157,43,157
0,39,54,14,98
0,8,73,8,73
60,22,134,21,64
0,49,145,0,130
60,14,99,14,18
0,0,76,22,56
0,48,16,12,83
0,0,38,0,38
60,22,96,43,157
0,8,10,27,116
0,12,62,32,24
60,8,73,38,55
60,37,61,20,37
60,2,140,39,115
60,36,93,0,38
0,22,56,21,64
0,0,38,20,78
0,11,0,20,26
0,52,118,4,89
0,36,4,0,38
0,6,31,6,31
60,28,84,39,115
0,0,76,0,128
60,28,7,11,51
0,0,128,0,38
60,56,143,21,64
60,11,97,6,31
0,48,16,48,155
60,37,147,0,38
0,0,38,0,128
0,13,149,26,14
0,54,82,32,24
0,0,38,36,4
60,8,10,8,73
0,20,78,22,56
0,14,98,14,98
0,37,63,37,63
0,43,124,5,2
60,22,96,15,150
0,20,37,22,134
60,0,76,0,128
60,48,16,48,16
0,54,82,54,34
60,39,115,11,144
0,2,140,11,135
60,43,157,2,152
0,4,89,4,89
0,52,1,36,48
60,21,156,21,5
0,8,73,27,116
0,32,86,32,86
0,4,89,11,51
0,49,145,49,145
60,23,13,6,31
60,11,32,20,26
0,37,11,0,21
60,48,16,21,64
0,39,115,28,90
60,28,35,39,115
60,0,128,37,147
0,36,117,32,92
60,22,134,11,135
60,0,38,12,62
60,20,78,36,48
0,36,48,26,47
60,8,73,8,73
60,18,53,14,98
0,48,155,21,64
60,11,135,37,11
0,11,135,37,147
60,4,89,26,141
60,48,16,4,66
0,8,87,54,57
60,37,147,39,115
60,4,66,22,56
60,26,46,26,47
0,0,38,0,38
60,36,4,8,10
0,22,134,22,56
0,49,121,8,87
60,32,24,32,92
0,12,83,12,154
60,36,48,36,117
60,3,106,27,116
0,49,45,32,24
0,44,138,21,5
60,4,137,4,66
60,22,17,2,140
60,32,86,32,158
0,36,48,20,102
60,36,48,26,47
0,30,81,15,29
60,4,66,48,16
0,36,33,48,16
0,4,66,11,51
60,26,46,52,1
0,21,5,48,16
60,25,68,40,151
60,22,56,20,78
60,15,112,15,112
0,0,38,0,76
0,21,5,21,64
60,15,29,15,112
60,2,140,2,152
0,6,31,14,99
0,36,93,0,128
60,57,142,9,110
60,21,64,48,103
60,37,114,2,140
60,11,32,11,0
60,5,129,43,157
0,0,128,20,102
60,11,135,20,78
60,11,144,39,119
60,20,102,21,156
60,21,64,21,64
60,49,45,49,20
60,11,144,11,51
0,12,154,36,33
0,8,87,54,34
60,4,89,26,47
0,2,27,2,88
60,56,65,36,93
0,48,155,44,40
0,0,38,36,4
60,2,152,11,51
0,15,148,15,148
0,21,156,56,143
0,6,31,14,18
0,44,40,44,40
0,37,114,0,128
60,36,48,0,38
0,20,102,52,118
60,20,102,37,114
0,36,33,32,92
60,20,37,37,11
60,0,130,22,56
0,37,63,11,144
0,20,78,52,118
60,0,128,37,114
0,4,66,21,5
60,29,85,49,45
60,10,100,6,31
0,14,18,39,54
60,15,148,18,19
60,11,32,48,16
0,0,128,37,114
60,37,147,0,76
60,11,67,11,144
0,0,128,0,128
60,36,117,36,93
60,7,60,26,46
0,37,114,0,128
0,12,62,26,47
0,33,59,3,15
0,11,51,0,128
0,0,128,0,128
60,0,38,0,76
0,6,31,58,71
60,37,11,0,128
0,37,63,0,128
0,32,108,36,4
0,32,86,52,118
0,11,51,20,26
0,15,29,44,40
0,32,92,0,21
0,0,38,20,78
60,11,135,0,128
0,8,10,38,126
60,22,17,22,56
60,6,75,6,31
0,32,158,0,38
60,34,95,23,13
0,52,1,4,89
0,61,49,43,124
60,21,5,59,123
60,52,118,20,78
0,0,76,11,135
0,0,76,0,76
0,22,96,11,135
60,37,114,37,63
60,48,16,48,155
60,27,116,49,145
0,15,150,28,84
0,15,29,15,29
0,0,39,8,73
0,45,44,41,22
0,42,72,9,8
0,4,137,4,137
0,48,16,52,118
0,20,78,52,118
60,21,64,21,64
60,4,89,36,117
0,11,144,28,84
0,15,148,15,150
0,11,135,0,38
60,32,86,4,137
0,14,18,11,0
60,37,63,37,147
60,20,37,0,76
0,0,128,0,128
60,0,21,36,4
0,23,13,34,95
60,57,142,57,142
60,49,121,8,87
0,49,20,12,62
60,22,17,20,37
60,39,119,11,144
0,0,38,0,38
0,52,1,52,118
0,37,63,20,102
60,15,150,2,27
0,43,124,43,157
60,9,110,9,110
60,4,66,26,47
60,36,4,0,128
0,0,38,32,24
60,4,89,52,1
60,54,34,33,59
60,48,155,48,155
0,33,59,8,10
60,22,17,0,76
60,21,64,21,5
60,7,60,7,77
0,14,98,28,35
60,48,16,48,155
0,37,63,37,61
0,20,102,11,135
0,0,38,0,38
60,4,137,48,16
60,12,83,27,116
60,12,62,36,33
60,12,83,4,137
0,11,135,20,37
0,54,82,54,82
60,11,135,20,37
0,15,29,2,152
0,15,29,15,29
0,8,87,54,82
60,56,65,21,5
0,27,116,49,121
0,11,32,37,114
0,11,32,22,56
0,48,16,4,89
60,57,142,26,47
0,52,1,26,141
0,27,116,54,34
0,4,66,56,143
0,36,33,20,78
0,49,145,8,73
60,36,93,36,93
60,42,72,40,151
0,0,128,0,38
60,37,147,11,0
0,21,64,48,155
0,32,24,8,10
60,11,0,20,102
60,36,117,0,21
60,0,38,0,38
0,0,128,0,128
60,36,93,32,86
0,22,96,11,97
0,2,27,20,26
60,32,24,0,39
60,44,138,48,103
0,28,35,39,115
60,37,114,37,11
60,14,99,18,127
0,37,11,0,38
0,2,27,21,156
0,15,112,15,112
60,36,48,0,130
0,32,92,49,145
0,52,1,20,102
60,0,38,0,76
60,39,54,14,18
60,36,33,36,4
60,14,99,14,18
60,0,130,0,38
60,8,87,49,121
60,11,67,22,96
0,45,44,45,44
0,26,46,49,20
0,36,48,36,48
0,39,54,39,119
60,54,34,32,24
60,43,157,43,157
0,37,114,11,0
0,49,145,36,4
60,52,118,21,64
0,22,17,22,96
60,11,144,11,32
0,8,10,8,10
0,11,32,22,56
0,32,108,8,73
0,14,99,39,54
60,43,124,43,25
0,27,116,49,121
0,22,56,22,56
60,37,11,37,11
60,22,134,4,66
60,0,76,20,26
60,0,38,0,21
60,6,31,14,99
0,49,121,36,33
60,2,27,44,138
0,28,90,14,18
0,37,114,11,67
60,10,100,60,58
60,14,18,14,18
0,37,63,37,11
60,2,88,28,7
60,36,93,0,21
0,20,78,20,102
60,0,21,20,37
60,0,21,36,4
0,48,155,36,117
0,19,41,5,2
0,5,129,5,129
60,22,134,22,17
60,26,46,4,89
0,37,147,14,18
0,4,66,32,86
0,11,97,37,11
0,20,102,22,56
0,11,32,11,51
0,2,152,21,156
60,26,47,26,14
0,21,5,21,156
0,12,154,49,45
0,20,37,22,134
0,44,40,2,88
0,54,82,8,73
0,22,96,11,135
0,26,47,36,48
60,2,27,22,96
60,11,135,37,147
0,31,6,30,81
0,46,132,54,82
60,34,113,23,13
60,44,40,2,152
60,12,62,26,46
0,32,158,32,86
60,22,17,20,78
60,22,56,44,138
60,32,158,0,38
60,11,97,37,114
60,14,99,6,31
0,41,22,41,136
60,36,33,36,48
60,26,46,26,46
0,23,36,34,113
60,11,0,0,128
60,36,48,26,46
0,36,48,22,56
0,37,63,37,114
60,21,5,1,30
0,26,46,4,89
60,54,82,8,87
0,0,128,0,128
0,20,78,21,156
0,22,56,22,17
0,22,134,52,118
0,32,92,0,39
60,36,33,0,130
0,44,40,59,123
60,36,48,36,93
60,11,135,0,76
60,2,88,2,140
0,4,89,4,137
60,43,25,43,157
60,49,145,12,154
0,20,26,4,66
60,58,71,58,71
60,6,31,14,99
60,12,62,36,33
0,28,7,15,29
60,26,47,4,66
60,0,21,0,38
0,35,70,7,77
0,1,120,21,5
0,14,18,28,90
60,36,48,0,38
0,21,64,21,5
60,48,103,26,141
0,54,34,8,10
60,54,34,54,82
60,11,67,11,144
60,43,124,43,124
0,43,157,43,124
0,22,96,44,40
60,22,96,20,37
0,43,124,43,124
0,15,29,15,112
60,20,26,0,38
0,15,148,11,144
60,15,148,23,13
0,18,127,60,58
0,39,119,0,76
60,49,121,32,92
0,27,42,54,82
0,37,114,0,128
0,20,26,22,17
60,27,105,27,105
60,49,20,49,20
0,60,58,60,58
60,28,7,14,18
0,14,98,14,18
0,54,82,3,15
60,39,115,28,84
0,6,125,6,31
60,8,87,54,82
0,12,154,49,45
0,11,135,20,78
0,0,38,0,38
60,11,97,22,17
0,32,86,49,145
0,57,142,26,141
0,8,73,54,34
60,37,61,37,61
0,22,134,20,37
60,36,93,0,38
60,32,108,0,39
0,0,38,20,37
60,14,99,6,75
60,21,156,44,138
0,21,5,21,5
60,49,45,32,92
60,2,152,11,51
0,6,75,6,31
0,49,20,27,116
0,22,56,20,78
60,0,39,0,38
60,22,56,11,135
0,15,112,15,29
0,15,150,28,7
60,27,116,54,82
60,36,93,0,38
0,39,119,39,119
60,24,122,43,157
0,15,29,28,84
60,52,1,36,48
0,32,24,8,87
60,20,37,22,17
60,11,144,11,0
60,0,128,20,37
0,12,62,12,154
0,21,64,4,89
0,0,38,0,38
60,52,118,37,63
60,56,143,21,156
0,0,21,0,38
60,15,29,2,27
0,11,51,11,135
60,21,156,21,156
0,39,115,14,98
0,36,48,48,16
0,8,87,8,87
60,45,44,45,44
0,2,27,44,138
60,56,143,1,120
60,0,76,37,11
0,4,89,4,137
60,36,117,52,118
60,31,104,45,44
60,14,18,28,90
60,39,54,14,18
0,20,26,0,128
60,20,37,37,114
0,28,90,15,148
60,32,108,36,117
60,48,155,4,89
60,8,87,8,73
60,36,48,36,48
60,58,71,58,71
0,48,103,21,5
60,43,124,15,150
0,26,47,26,47
60,44,138,44,138
0,37,114,52,118
60,32,158,0,38
0,52,118,11,32
0,29,85,7,60
60,23,36,5,2
0,44,138,22,56
60,37,11,0,38
60,36,117,32,92
60,11,67,11,51
60,6,75,6,75
60,37,11,37,11
0,39,115,39,54
0,49,20,38,126
0,4,89,4,89
0,20,26,20,102
0,36,93,0,38
60,2,152,11,51
60,0,38,37,114
0,24,122,43,25
0,23,36,34,95
0,36,4,32,86
0,0,130,0,38
0,0,39,37,11
60,14,18,14,18
0,15,150,44,138
60,36,4,0,38
60,2,27,2,88
60,0,128,0,38
60,6,31,14,99
60,27,105,49,121
0,11,144,11,144
0,52,118,21,64
60,21,156,2,152
60,11,144,15,29
0,0,21,0,130
60,21,156,21,156
0,4,137,12,83
60,15,150,15,150
0,20,26,22,96
60,37,61,14,18
60,11,51,2,27
60,4,89,4,66
60,4,137,32,86
60,11,144,14,99
0,11,0,20,102
0,36,48,0,21
60,36,93,20,102
0,32,108,8,10
0,8,10,32,108
0,37,11,37,147
60,26,47,57,142
0,6,31,6,75
60,22,17,44,138
60,2,152,2,152
60,36,4,0,38
0,37,63,11,0
0,2,140,22,96
0,2,88,5,2
0,36,93,0,128
0,11,97,11,51
60,60,58,60,9
0,37,11,37,11
60,11,97,20,37
60,37,114,11,32
60,37,63,11,97
60,22,56,44,138
0,14,99,14,99
60,12,154,12,154
0,37,61,22,96
60,42,72,42,72
60,37,114,52,118
0,11,67,28,90
0,48,155,52,118
60,15,29,28,35
60,52,1,26,141
60,11,97,11,97
60,44,40,2,88
0,20,78,37,147
60,35,70,7,60
60,0,38,37,63
0,36,4,32,86
0,10,100,60,58
60,32,108,0,38
0,0,21,52,1
60,20,26,37,11
0,37,63,0,38
60,11,144,37,147
60,43,157,43,124
60,32,158,0,39
0,22,17,44,40
0,37,61,37,114
60,18,19,28,90
60,31,104,1,120
0,37,114,20,37
60,2,88,22,96
60,4,89,52,1
0,28,90,39,54
60,49,121,32,24
0,32,92,0,130
0,11,67,15,148
0,27,105,8,73
60,36,48,52,1
60,2,88,11,67
0,34,113,60,159
60,21,64,4,66
0,48,16,52,1
60,28,35,15,148
0,52,118,4,89
0,11,97,20,78
0,0,128,0,128
0,22,96,11,51
60,14,18,11,97
0,39,119,39,115
0,4,66,52,118
0,52,118,20,78
60,0,76,0,21
60,37,61,37,63
60,52,118,32,86
60,29,85,49,20
0,11,51,11,67
60,28,90,14,18
0,0,130,0,38
0,22,96,11,51
60,36,117,6,31
60,11,135,0,128
60,0,38,32,108
60,20,102,11,144
0,43,124,5,2
60,26,47,52,1
0,52,1,48,16
0,37,11,20,37
60,49,145,8,10
60,0,39,0,21
60,0,38,0,128
60,20,26,11,97
0,26,141,48,103
0,54,82,54,82
0,14,18,14,18
60,48,16,4,89
0,8,10,54,82
0,6,75,32,108
60,28,90,28,90
60,37,11,0,38
0,36,117,0,76
0,21,64,22,134
60,44,40,4,66
60,4,89,56,143
60,52,118,20,78
0,60,159,34,95
60,37,11,0,76
60,60,58,6,31
0,21,64,48,103
60,32,108,0,38
0,28,84,15,150
0,56,143,21,156
60,43,157,5,2
60,32,158,0,39
60,46,132,46,132
0,20,26,20,26
0,37,61,36,93
60,45,44,21,156
0,20,37,36,4
0,36,33,36,33
60,37,63,37,11
60,44,40,44,40
0,0,39,0,130
0,49,45,7,43
0,49,121,54,82
0,6,75,14,99
0,22,134,0,38
60,28,7,11,51
60,14,99,6,31
0,23,13,23,13
60,14,98,28,84
0,18,53,14,99
60,0,128,36,93
0,20,37,37,11
0,15,148,15,148
0,14,18,14,18
60,21,156,4,66
60,48,16,26,47
0,37,11,37,63
60,0,128,0,128
60,57,142,26,47
0,21,64,21,5
60,36,93,0,38
60,54,82,54,34
0,0,21,36,48
60,11,0,28,90
0,6,31,6,75
0,37,61,39,119
0,27,116,54,82
60,0,38,32,24
0,11,144,11,67
60,0,128,39,119
60,0,128,36,93
0,28,7,11,67
0,8,73,8,10
0,6,31,6,75
60,54,82,38,126
0,26,46,36,48
0,15,29,15,148
0,0,128,0,38
0,36,48,36,4
60,22,96,22,96
60,14,18,14,99
0,21,64,56,143
0,0,76,0,38
60,49,45,0,38
0,33,59,3,146
60,0,21,32,158
60,26,141,57,142
60,11,0,39,115
60,22,134,21,156
60,27,42,8,73
0,20,102,20,78
60,41,22,45,44
0,11,135,2,140
60,7,60,7,77
0,32,24,32,86
60,20,78,4,66
60,54,34,8,87
60,37,63,37,61
60,32,24,0,21
60,37,61,0,76
60,20,37,37,11
0,32,24,0,39
60,0,128,0,38
0,15,29,15,29
0,48,16,22,134
60,28,35,18,19
0,21,5,2,27
0,50,79,24,122
0,11,67,11,51
60,4,89,52,1
60,54,82,3,146
60,39,54,18,19
0,0,38,0,128
60,26,47,26,141
0,52,1,26,141
60,12,154,26,47
60,11,0,37,114
60,22,56,2,88
0,36,93,52,118
60,11,144,11,0
0,36,33,0,130
0,11,144,14,18
0,33,59,8,10
60,37,61,37,114
0,43,124,19,41
60,6,31,6,75
60,11,67,28,90
0,0,21,0,38
0,0,38,32,158
0,15,148,28,7
60,54,82,8,10
60,36,48,36,48
0,49,20,49,109
60,32,86,49,45
60,49,145,32,24
60,7,60,53,12
0,21,156,1,120
60,33,59,33,59
0,0,76,11,0
60,20,102,22,17
0,0,21,0,128
60,32,24,32,108
0,0,38,0,128
60,43,124,5,2
60,22,56,37,114
0,8,73,8,73
0,36,33,12,83
60,52,118,52,1
0,20,102,0,130
0,37,11,11,0
0,22,56,44,138
60,36,93,0,38
0,0,38,37,11
0,32,158,0,38
0,4,89,4,137
60,11,67,37,114
60,4,89,52,118
0,45,44,19,41
60,52,1,36,48
0,11,51,22,17
0,11,135,22,17
0,48,16,0,38
0,8,73,49,145
0,38,55,54,34
0,63,131,43,124
60,39,115,39,115
60,36,33,12,154
0,21,64,56,143
0,32,24,0,130
0,26,47,4,137
60,56,65,44,40
0,18,53,14,99
60,37,61,37,61
0,36,33,20,102
60,20,102,52,118
0,21,64,52,1
0,18,127,6,125
0,42,72,41,136
60,37,114,11,97
60,22,96,11,51
0,39,115,18,19
60,14,18,11,0
60,36,4,0,38
60,6,75,6,75
0,37,11,37,11
0,22,134,22,56
60,44,138,48,16
60,31,104,31,104
0,20,102,2,152
0,32,86,36,33
60,20,26,0,76
60,32,24,49,145
60,11,97,37,114
60,0,21,0,38
0,21,64,4,89
0,22,134,20,26
0,37,61,37,11
0,28,7,28,35
60,8,87,38,126
0,0,128,0,38
0,48,16,21,64
0,14,18,14,18
0,4,89,4,66
60,32,24,12,154
60,4,89,48,16
60,26,46,20,102
60,20,37,20,102
0,11,135,0,128
60,28,7,43,124
0,52,118,22,134
0,8,73,32,24
60,39,54,18,127
0,0,38,0,38
60,33,59,8,87
0,14,99,6,31
0,7,60,57,28
0,21,5,21,64
0,36,48,12,154
60,11,67,15,148
60,4,66,52,118
0,8,73,8,10
60,48,103,26,46
60,32,158,36,4
60,14,98,14,18
0,37,63,37,147
60,2,27,43,124
0,37,63,37,63
0,0,38,37,63
0,49,121,32,108
0,12,83,0,21
0,6,31,6,125
0,48,103,21,156
0,20,102,36,48
60,20,37,20,37
0,19,41,45,44
0,37,114,22,96
0,37,11,36,93
0,36,117,0,38
60,49,20,27,42
0,0,38,0,38
0,43,124,43,157
60,57,142,25,68
60,14,18,39,115
0,0,38,0,128
0,0,128,11,0
60,36,93,0,128
60,0,38,32,92
60,39,54,39,115
60,28,90,14,98
60,0,38,37,61
60,36,48,20,102
60,6,75,20,37
0,37,11,20,37
0,0,38,0,38
0,34,95,60,58
60,11,67,39,115
60,20,78,20,26
0,37,147,39,119
0,37,11,20,78
0,48,155,1,30
60,18,127,14,99
60,63,91,43,157
0,27,116,27,116
60,33,59,3,106
60,63,91,43,157
60,0,38,20,26
0,4,66,56,65
60,49,145,12,83
0,20,26,11,97
60,52,118,12,83
60,0,130,0,21
60,22,17,20,102
0,0,38,0,38
60,32,158,0,38
0,52,1,26,141
0,52,1,32,86
0,54,82,54,82
0,39,115,28,7
60,18,127,28,35
60,12,154,32,92
60,32,24,7,43
0,44,40,22,56
60,63,131,43,157
60,12,83,36,48
0,11,51,20,26
60,43,25,43,25
60,0,38,0,128
60,36,117,36,117
60,54,82,27,116
0,44,40,11,51
60,8,73,27,116
0,20,26,22,134
0,36,93,0,128
0,43,157,43,157
0,0,38,0,128
60,54,82,0,21
60,49,45,49,145
60,22,56,2,152
60,52,118,12,83
0,15,112,15,112
60,22,134,4,89
60,43,157,61,49
0,26,14,12,62
0,0,38,36,93
60,11,97,39,119
60,4,89,12,83
0,6,31,6,75
60,0,38,2,140
0,8,10,32,24
0,11,32,11,32
0,12,62,12,62
60,26,47,4,89
0,0,21,0,21
60,11,67,20,26
0,52,1,11,51
0,8,87,33,59
60,22,96,22,17
0,4,89,4,66
60,4,66,4,66
60,8,73,32,108
60,0,38,20,37
60,0,128,37,11
0,14,18,28,90
60,27,116,3,106
60,22,17,22,56
0,32,158,0,38
60,37,147,11,32
