Time,OriginVertihub,OriginVertiport,DestinationVertihub,DestinationVertiport
60,1,148,9,90
0,9,32,11,140
60,3,48,3,117
0,9,67,9,67
0,3,63,1,29
60,3,11,3,38
0,6,124,6,41
0,3,38,3,38
0,11,16,11,1
0,9,0,9,144
60,13,36,6,157
60,14,145,14,145
0,4,137,4,103
60,4,141,4,89
0,14,145,14,20
0,3,63,9,115
60,3,102,3,117
60,12,70,12,149
0,9,18,9,18
60,3,128,3,38
0,9,0,3,63
60,3,76,9,54
0,14,4,3,117
0,1,29,1,29
60,14,154,14,45
60,3,38,3,38
0,12,60,12,43
0,9,84,1,148
0,7,31,7,9
0,9,119,9,119
60,14,108,3,38
0,6,25,10,22
60,3,48,3,117
60,9,90,9,18
60,4,47,14,62
0,1,29,1,29
0,4,137,4,47
60,3,128,3,76
60,4,141,14,62
0,11,135,11,51
60,11,138,11,155
0,11,118,3,102
0,4,46,11,1
0,11,17,11,56
0,4,137,11,66
0,4,46,4,141
60,0,10,0,116
0,11,17,11,51
0,11,138,8,156
60,3,37,3,38
0,9,98,9,54
0,7,127,9,90
0,12,60,12,60
60,3,128,3,128
60,11,155,11,155
60,3,38,14,4
60,6,79,6,157
60,10,44,2,30
0,3,11,3,128
0,3,38,14,4
0,11,138,11,138
0,4,89,11,66
0,1,88,8,27
0,4,46,11,118
60,1,19,7,53
0,8,156,8,156
0,3,93,14,4
60,11,155,8,64
0,7,99,7,99
0,3,11,3,76
60,6,124,6,157
60,3,37,3,21
0,9,84,11,51
60,4,103,4,47
60,4,46,4,103
0,12,60,12,60
0,0,126,0,87
60,11,135,11,135
60,3,97,9,7
0,9,18,9,35
60,11,1,3,48
60,3,37,8,40
60,0,73,0,10
60,9,32,9,115
60,0,73,5,82
60,8,64,11,16
0,3,38,3,117
60,9,0,3,147
0,8,27,11,51
60,4,141,4,47
60,3,37,3,114
60,9,144,1,88
0,11,140,8,152
0,14,83,14,145
60,12,12,12,60
0,3,76,3,38
0,9,54,9,119
0,9,32,11,56
0,14,4,3,48
0,13,52,6,41
0,14,85,14,62
60,8,64,11,16
60,11,134,11,1
60,0,121,0,121
60,3,38,3,93
0,8,40,8,152
0,11,96,9,7
0,9,0,3,97
0,3,38,3,37
60,3,26,9,67
60,3,11,3,76
60,9,32,9,115
0,6,157,6,124
0,3,38,3,38
60,8,64,11,118
0,3,21,14,4
60,6,124,6,157
60,0,87,14,39
0,11,96,8,27
60,4,89,11,66
0,14,145,14,24
0,3,128,3,38
60,8,152,8,65
0,11,118,11,138
60,3,63,3,128
60,2,142,2,142
60,0,116,0,116
0,3,147,11,135
0,11,96,1,81
0,3,38,3,63
60,2,68,2,28
60,8,152,8,152
60,8,152,1,81
60,3,38,14,158
60,3,38,3,38
0,14,4,14,154
60,3,147,3,76
0,9,115,9,54
0,11,135,3,26
60,14,92,3,38
60,0,73,14,158
60,3,128,3,76
60,3,61,3,63
60,14,33,14,145
0,9,18,9,98
0,11,118,11,78
0,3,117,3,76
60,12,60,12,12
0,13,13,6,79
0,11,16,8,64
0,11,1,11,56
0,3,38,11,140
0,3,117,3,38
0,3,128,3,97
60,6,157,6,157
0,9,54,9,98
0,0,73,0,73
60,11,134,8,64
0,14,145,3,130
60,7,99,9,18
0,3,76,11,56
0,11,16,14,83
0,3,38,3,38
60,11,96,6,157
0,0,10,0,116
0,14,62,14,24
60,0,73,0,55
60,3,61,3,37
60,11,140,9,115
60,3,93,3,38
0,11,56,8,64
0,3,38,11,78
0,9,0,3,26
0,11,118,4,89
0,14,4,3,38
0,7,31,7,31
60,9,84,9,115
0,3,76,3,128
60,9,7,11,51
0,3,128,3,38
60,8,143,8,64
60,3,97,7,31
0,11,16,11,155
60,3,147,3,38
0,3,38,3,128
0,12,149,4,14
0,5,82,14,24
0,3,38,14,4
60,0,10,0,73
0,11,78,11,56
0,9,98,9,98
0,3,63,3,63
0,6,124,6,2
60,11,96,1,150
0,3,37,11,134
60,3,76,3,128
60,11,16,11,16
0,5,82,5,34
60,9,115,9,144
0,11,140,11,135
60,6,157,8,152
0,4,89,4,89
0,11,1,3,48
60,8,156,8,5
0,0,73,0,116
0,14,86,14,86
0,4,89,11,51
0,14,145,14,145
60,13,13,7,31
60,9,32,3,26
0,3,11,3,21
60,11,16,8,64
0,9,115,9,90
60,9,35,9,115
60,3,128,3,147
0,3,117,14,92
60,11,134,11,135
60,3,38,14,62
60,11,78,3,48
0,3,48,4,47
60,0,73,0,73
60,7,53,9,98
0,11,155,8,64
60,11,135,3,11
0,11,135,3,147
60,4,89,4,141
60,11,16,11,66
0,0,87,5,57
60,3,147,9,115
60,11,66,11,56
60,4,46,4,47
0,3,38,3,38
60,14,4,0,10
0,11,134,11,56
0,0,121,0,87
60,14,24,14,92
0,14,83,14,154
60,3,48,3,117
60,5,106,0,116
0,14,45,14,24
0,11,138,8,5
60,4,137,11,66
60,11,17,11,140
60,14,86,14,158
0,3,48,3,102
60,3,48,4,47
0,1,81,1,29
60,11,66,11,16
0,14,33,11,16
0,11,66,11,51
60,4,46,11,1
0,8,5,11,16
60,2,68,2,151
60,11,56,11,78
60,1,112,1,112
0,3,38,3,76
0,8,5,8,64
60,1,29,1,112
60,11,140,8,152
0,7,31,7,99
0,3,93,3,128
60,2,142,15,110
60,8,64,4,103
60,3,114,11,140
60,9,32,9,0
60,6,129,6,157
0,3,128,3,102
60,11,135,11,78
60,9,144,9,119
60,3,102,8,156
60,8,64,8,64
60,14,45,14,20
60,9,144,11,51
0,14,154,14,33
0,0,87,5,34
60,4,89,4,47
0,8,27,1,88
60,8,65,3,93
0,11,155,8,40
0,3,38,14,4
60,8,152,11,51
0,1,148,1,148
0,8,156,8,143
0,7,31,9,18
0,8,40,8,40
0,3,114,3,128
60,3,48,3,38
0,3,102,11,118
60,3,102,3,114
0,14,33,14,92
60,3,37,3,11
60,3,130,11,56
0,3,63,9,144
0,11,78,11,118
60,3,128,3,114
0,11,66,8,5
60,14,85,14,45
60,13,100,7,31
0,9,18,9,54
60,1,148,1,19
60,9,32,11,16
0,3,128,3,114
60,3,147,3,76
60,9,67,9,144
0,3,128,3,128
60,3,117,3,93
60,12,60,4,46
0,3,114,3,128
0,14,62,4,47
0,5,59,5,15
0,11,51,3,128
0,3,128,3,128
60,3,38,3,76
0,7,31,13,71
60,3,11,3,128
0,3,63,3,128
0,14,108,14,4
0,14,86,11,118
0,11,51,3,26
0,1,29,8,40
0,14,92,3,21
0,3,38,11,78
60,11,135,3,128
0,0,10,0,126
60,11,17,11,56
60,7,75,7,31
0,14,158,3,38
60,1,95,13,13
0,11,1,4,89
0,1,49,6,124
60,8,5,8,123
60,11,118,11,78
0,3,76,11,135
0,3,76,3,76
0,11,96,11,135
60,3,114,3,63
60,11,16,11,155
60,0,116,14,145
0,1,150,9,84
0,1,29,1,29
0,14,39,0,73
0,10,44,10,22
0,15,72,15,8
0,4,137,4,137
0,11,16,11,118
0,11,78,11,118
60,8,64,8,64
60,4,89,3,117
0,9,144,9,84
0,1,148,1,150
0,11,135,3,38
60,14,86,4,137
0,9,18,9,0
60,3,63,3,147
60,3,37,3,76
0,3,128,3,128
60,3,21,14,4
0,13,13,1,95
60,2,142,2,142
60,0,121,0,87
0,14,20,14,62
60,11,17,3,37
60,9,119,9,144
0,3,38,3,38
0,11,1,11,118
0,3,63,3,102
60,1,150,8,27
0,6,124,6,157
60,15,110,15,110
60,11,66,4,47
60,14,4,3,128
0,3,38,14,24
60,4,89,11,1
60,5,34,5,59
60,11,155,11,155
0,5,59,0,10
60,11,17,3,76
60,8,64,8,5
60,12,60,12,77
0,9,98,9,35
60,11,16,11,155
0,3,63,3,61
0,3,102,11,135
0,3,38,3,38
60,4,137,11,16
60,14,83,0,116
60,14,62,14,33
60,14,83,4,137
0,11,135,3,37
0,5,82,5,82
60,11,135,3,37
0,1,29,8,152
0,1,29,1,29
0,0,87,5,82
60,8,65,8,5
0,0,116,0,121
0,9,32,3,114
0,9,32,11,56
0,11,16,4,89
60,2,142,4,47
0,11,1,4,141
0,0,116,5,34
0,11,66,8,143
0,14,33,11,78
0,14,145,0,73
60,3,93,3,93
60,15,72,2,151
0,3,128,3,38
60,3,147,9,0
0,8,64,11,155
0,14,24,0,10
60,9,0,3,102
60,3,117,3,21
60,3,38,3,38
0,3,128,3,128
60,3,93,14,86
0,11,96,3,97
0,8,27,3,26
60,14,24,14,39
60,11,138,4,103
0,9,35,9,115
60,3,114,3,11
60,7,99,7,127
0,3,11,3,38
0,8,27,8,156
0,1,112,1,112
60,3,48,3,130
0,14,92,14,145
0,11,1,3,102
60,3,38,3,76
60,9,54,9,18
60,14,33,14,4
60,7,99,9,18
60,3,130,3,38
60,0,87,0,121
60,9,67,11,96
0,10,44,10,44
0,4,46,14,20
0,3,48,3,48
0,9,54,9,119
60,5,34,14,24
60,6,157,6,157
0,3,114,9,0
0,14,145,14,4
60,11,118,8,64
0,11,17,11,96
60,9,144,9,32
0,0,10,0,10
0,9,32,11,56
0,14,108,0,73
0,7,99,9,54
60,6,124,6,25
0,0,116,0,121
0,11,56,11,56
60,3,11,3,11
60,11,134,11,66
60,3,76,3,26
60,3,38,3,21
60,7,31,7,99
0,0,121,14,33
60,8,27,11,138
0,9,90,9,18
0,3,114,9,67
60,13,100,7,58
60,9,18,9,18
0,3,63,3,11
60,1,88,9,7
60,3,93,3,21
0,11,78,3,102
60,3,21,3,37
60,3,21,14,4
0,11,155,3,117
0,6,41,6,2
0,6,129,6,129
60,11,134,11,17
60,4,46,4,89
0,3,147,9,18
0,11,66,14,86
0,3,97,3,11
0,3,102,11,56
0,9,32,11,51
0,8,152,8,156
60,4,47,4,14
0,8,5,8,156
0,14,154,14,45
0,3,37,11,134
0,8,40,1,88
0,5,82,0,73
0,11,96,11,135
0,4,47,3,48
60,8,27,11,96
60,11,135,3,147
0,1,6,1,81
0,5,132,5,82
60,13,113,13,13
60,8,40,8,152
60,14,62,4,46
0,14,158,14,86
60,11,17,11,78
60,11,56,11,138
60,14,158,3,38
60,3,97,3,114
60,7,99,7,31
0,10,22,10,136
60,14,33,3,48
60,4,46,4,46
0,13,36,13,113
60,9,0,3,128
60,3,48,4,46
0,3,48,11,56
0,3,63,3,114
60,8,5,2,30
0,4,46,4,89
60,5,82,0,87
0,3,128,3,128
0,11,78,8,156
0,11,56,11,17
0,11,134,11,118
0,14,92,14,39
60,14,33,3,130
0,8,40,8,123
60,3,48,3,93
60,11,135,3,76
60,1,88,11,140
0,4,89,4,137
60,6,25,6,157
60,14,145,14,154
0,3,26,11,66
60,13,71,13,71
60,7,31,7,99
60,14,62,14,33
0,9,7,1,29
60,4,47,11,66
60,3,21,3,38
0,12,70,12,77
0,10,120,8,5
0,9,18,9,90
60,3,48,3,38
0,8,64,8,5
60,4,103,4,141
0,5,34,0,10
60,5,34,5,82
60,9,67,9,144
60,6,124,6,124
0,6,157,6,124
0,11,96,8,40
60,11,96,3,37
0,6,124,6,124
0,1,29,1,112
60,3,26,3,38
0,1,148,9,144
60,1,148,13,13
0,7,127,7,58
0,9,119,3,76
60,0,121,14,92
0,0,42,5,82
0,3,114,3,128
0,3,26,11,17
60,0,105,0,105
60,14,20,14,20
0,7,58,7,58
60,9,7,9,18
0,9,98,9,18
0,5,82,5,15
60,9,115,9,84
0,7,125,7,31
60,0,87,5,82
0,14,154,14,45
0,11,135,11,78
0,3,38,3,38
60,3,97,11,17
0,14,86,14,145
0,2,142,4,141
0,0,73,5,34
60,3,61,3,61
0,11,134,3,37
60,3,93,3,38
60,14,108,14,39
0,3,38,3,37
60,7,99,7,75
60,8,156,11,138
0,8,5,8,5
60,14,45,14,92
60,8,152,11,51
0,7,75,7,31
0,14,20,0,116
0,11,56,11,78
60,14,39,3,38
60,11,56,11,135
0,1,112,1,29
0,1,150,9,7
60,0,116,5,82
60,3,93,3,38
0,9,119,9,119
60,6,122,6,157
0,1,29,9,84
60,11,1,3,48
0,14,24,0,87
60,3,37,11,17
60,9,144,9,0
60,3,128,3,37
0,14,62,14,154
0,8,64,4,89
0,3,38,3,38
60,11,118,3,63
60,8,143,8,156
0,3,21,3,38
60,1,29,8,27
0,11,51,11,135
60,8,156,8,156
0,9,115,9,98
0,3,48,11,16
0,0,87,0,87
60,10,44,10,44
0,8,27,11,138
60,8,143,10,120
60,3,76,3,11
0,4,89,4,137
60,3,117,11,118
60,8,104,10,44
60,9,18,9,90
60,9,54,9,18
0,3,26,3,128
60,3,37,3,114
0,9,90,1,148
60,14,108,3,117
60,11,155,4,89
60,0,87,0,73
60,3,48,3,48
60,13,71,13,71
0,4,103,8,5
60,6,124,1,150
0,4,47,4,47
60,11,138,11,138
0,3,114,11,118
60,14,158,3,38
0,11,118,9,32
0,14,85,12,60
60,13,36,6,2
0,11,138,11,56
60,3,11,3,38
60,3,117,14,92
60,9,67,11,51
60,7,75,7,75
60,3,11,3,11
0,9,115,9,54
0,14,20,0,126
0,4,89,4,89
0,3,26,3,102
0,3,93,3,38
60,8,152,11,51
60,3,38,3,114
0,6,122,6,25
0,13,36,1,95
0,14,4,14,86
0,3,130,3,38
0,14,39,3,11
60,9,18,9,18
0,1,150,11,138
60,14,4,3,38
60,8,27,1,88
60,3,128,3,38
60,7,31,7,99
60,0,105,0,121
0,9,144,9,144
0,11,118,8,64
60,8,156,8,152
60,9,144,1,29
0,3,21,3,130
60,8,156,8,156
0,4,137,14,83
60,1,150,1,150
0,3,26,11,96
60,3,61,9,18
60,11,51,8,27
60,4,89,11,66
60,4,137,14,86
60,9,144,7,99
0,9,0,3,102
0,3,48,3,21
60,3,93,3,102
0,14,108,0,10
0,0,10,14,108
0,3,11,3,147
60,4,47,2,142
0,7,31,7,75
60,11,17,11,138
60,8,152,8,152
60,14,4,3,38
0,3,63,9,0
0,11,140,11,96
0,1,88,6,2
0,3,93,3,128
0,3,97,11,51
60,7,58,7,9
0,3,11,3,11
60,3,97,3,37
60,3,114,9,32
60,3,63,3,97
60,11,56,11,138
0,7,99,7,99
60,14,154,14,154
0,3,61,11,96
60,15,72,15,72
60,3,114,11,118
0,9,67,9,90
0,11,155,11,118
60,1,29,9,35
60,11,1,4,141
60,3,97,3,97
60,8,40,1,88
0,11,78,3,147
60,12,70,12,60
60,3,38,3,63
0,14,4,14,86
0,13,100,7,58
60,14,108,3,38
0,3,21,11,1
60,3,26,3,11
0,3,63,3,38
60,9,144,3,147
60,6,157,6,124
60,14,158,14,39
0,11,17,8,40
0,3,61,3,114
60,1,19,9,90
60,8,104,10,120
0,3,114,3,37
60,1,88,11,96
60,4,89,11,1
0,9,90,9,54
60,0,121,14,24
0,14,92,3,130
0,9,67,1,148
0,0,105,0,73
60,3,48,11,1
60,1,88,9,67
0,13,113,13,159
60,8,64,11,66
0,11,16,11,1
60,9,35,1,148
0,11,118,4,89
0,3,97,11,78
0,3,128,3,128
0,11,96,11,51
60,9,18,3,97
0,9,119,9,115
0,11,66,11,118
0,11,118,11,78
60,3,76,3,21
60,3,61,3,63
60,11,118,14,86
60,14,85,14,20
0,11,51,9,67
60,9,90,9,18
0,3,130,3,38
0,11,96,11,51
60,3,117,7,31
60,11,135,3,128
60,3,38,14,108
60,3,102,9,144
0,6,124,6,2
60,4,47,11,1
0,11,1,11,16
0,3,11,3,37
60,14,145,0,10
60,14,39,3,21
60,3,38,3,128
60,3,26,3,97
0,4,141,4,103
0,5,82,5,82
0,9,18,9,18
60,11,16,4,89
0,0,10,5,82
0,7,75,14,108
60,9,90,9,90
60,3,11,3,38
0,3,117,3,76
0,8,64,11,134
60,8,40,11,66
60,4,89,8,143
60,11,118,11,78
0,13,159,1,95
60,3,11,3,76
60,7,58,7,31
0,8,64,4,103
60,14,108,3,38
0,9,84,1,150
0,8,143,8,156
60,6,157,6,2
60,14,158,14,39
60,5,132,5,132
0,3,26,3,26
0,3,61,3,93
60,10,44,8,156
0,3,37,14,4
0,14,33,14,33
60,3,63,3,11
60,8,40,8,40
0,14,39,3,130
0,14,45,12,43
0,0,121,5,82
0,7,75,7,99
0,11,134,3,38
60,9,7,11,51
60,7,99,7,31
0,13,13,13,13
60,9,98,9,84
0,7,53,7,99
60,3,128,3,93
0,3,37,3,11
0,1,148,1,148
0,9,18,9,18
60,8,156,11,66
60,11,16,4,47
0,3,11,3,63
60,3,128,3,128
60,2,142,4,47
0,8,64,8,5
60,3,93,3,38
60,5,82,5,34
0,3,21,3,48
60,9,0,9,90
0,7,31,7,75
0,3,61,9,119
0,0,116,5,82
60,3,38,14,24
0,9,144,9,67
60,3,128,9,119
60,3,128,3,93
0,9,7,9,67
0,0,73,0,10
0,7,31,7,75
60,5,82,0,126
0,4,46,3,48
0,1,29,1,148
0,3,128,3,38
0,3,48,14,4
60,11,96,11,96
60,9,18,7,99
0,8,64,8,143
0,3,76,3,38
60,14,45,3,38
0,5,59,5,146
60,3,21,14,158
60,4,141,2,142
60,9,0,9,115
60,11,134,8,156
60,0,42,0,73
0,3,102,11,78
60,10,22,10,44
0,11,135,11,140
60,12,60,12,77
0,14,24,14,86
60,11,78,11,66
60,5,34,0,87
60,3,63,3,61
60,14,24,3,21
60,3,61,3,76
60,3,37,3,11
0,14,24,14,39
60,3,128,3,38
0,1,29,1,29
0,11,16,11,134
60,9,35,1,19
0,8,5,8,27
0,6,79,6,122
0,9,67,11,51
60,4,89,11,1
60,5,82,5,146
60,9,54,1,19
0,3,38,3,128
60,4,47,4,141
0,11,1,4,141
60,14,154,4,47
60,9,0,3,114
60,11,56,1,88
0,3,93,11,118
60,9,144,9,0
0,14,33,3,130
0,9,144,9,18
0,5,59,0,10
60,3,61,3,114
0,6,124,6,41
60,7,31,7,75
60,9,67,9,90
0,3,21,3,38
0,3,38,14,158
0,1,148,9,7
60,5,82,0,10
60,3,48,3,48
0,14,20,0,109
60,14,86,14,45
60,14,145,14,24
60,12,60,12,12
0,8,156,10,120
60,5,59,5,59
0,3,76,9,0
60,3,102,11,17
0,3,21,3,128
60,14,24,14,108
0,3,38,3,128
60,6,124,6,2
60,11,56,3,114
0,0,73,0,73
0,14,33,14,83
60,11,118,11,1
0,3,102,3,130
0,3,11,9,0
0,11,56,11,138
60,3,93,3,38
0,3,38,3,11
0,14,158,3,38
0,4,89,4,137
60,9,67,3,114
60,4,89,11,118
0,10,44,6,41
60,11,1,3,48
0,11,51,11,17
0,11,135,11,17
0,11,16,3,38
0,0,73,14,145
0,0,55,5,34
0,1,131,6,124
60,9,115,9,115
60,14,33,14,154
0,8,64,8,143
0,14,24,3,130
0,4,47,4,137
60,8,65,8,40
0,7,53,7,99
60,3,61,3,61
0,14,33,3,102
60,3,102,11,118
0,8,64,11,1
0,7,127,7,125
0,15,72,10,136
60,3,114,3,97
60,11,96,11,51
0,9,115,1,19
60,9,18,9,0
60,14,4,3,38
60,7,75,7,75
0,3,11,3,11
0,11,134,11,56
60,11,138,11,16
60,8,104,8,104
0,3,102,8,152
0,14,86,14,33
60,3,26,3,76
60,14,24,14,145
60,3,97,3,114
60,3,21,3,38
0,8,64,4,89
0,11,134,3,26
0,3,61,3,11
0,9,7,9,35
60,0,87,0,126
0,3,128,3,38
0,11,16,8,64
0,9,18,9,18
0,4,89,11,66
60,14,24,14,154
60,4,89,11,16
60,4,46,3,102
60,3,37,3,102
0,11,135,3,128
60,9,7,6,124
0,11,118,11,134
0,0,73,14,24
60,9,54,7,127
0,3,38,3,38
60,5,59,0,87
0,7,99,7,31
0,12,60,2,28
0,8,5,8,64
0,3,48,14,154
60,9,67,1,148
60,11,66,11,118
0,0,73,0,10
60,4,103,4,46
60,14,158,14,4
60,9,98,9,18
0,3,63,3,147
60,8,27,6,124
0,3,63,3,63
0,3,38,3,63
0,0,121,14,108
0,14,83,3,21
0,7,31,7,125
0,4,103,8,156
0,3,102,3,48
60,3,37,3,37
0,6,41,10,44
0,3,114,11,96
0,3,11,3,93
0,3,117,3,38
60,14,20,0,42
0,3,38,3,38
0,6,124,6,157
60,2,142,2,68
60,9,18,9,115
0,3,38,3,128
0,3,128,9,0
60,3,93,3,128
60,3,38,14,92
60,9,54,9,115
60,9,90,9,98
60,3,38,3,61
60,3,48,3,102
60,7,75,3,37
0,3,11,3,37
0,3,38,3,38
0,1,95,7,58
60,9,67,9,115
60,11,78,3,26
0,3,147,9,119
0,3,11,11,78
0,11,155,2,30
60,7,127,7,99
60,6,91,6,157
0,0,116,0,116
60,5,59,5,106
60,6,91,6,157
60,3,38,3,26
0,11,66,8,65
60,14,145,14,83
0,3,26,3,97
60,11,118,14,83
60,3,130,3,21
60,11,17,3,102
0,3,38,3,38
60,14,158,3,38
0,11,1,4,141
0,11,1,14,86
0,5,82,5,82
0,9,115,9,7
60,7,127,9,35
60,14,154,14,92
60,14,24,12,43
0,8,40,11,56
60,1,131,6,157
60,14,83,3,48
0,11,51,3,26
60,6,25,6,25
60,3,38,3,128
60,3,117,3,117
60,5,82,0,116
0,8,40,11,51
60,0,73,0,116
0,3,26,11,134
0,3,93,3,128
0,6,157,6,157
0,3,38,3,128
60,5,82,3,21
60,14,45,14,145
60,11,56,8,152
60,11,118,14,83
0,1,112,1,112
60,11,134,4,89
60,6,157,1,49
0,4,14,14,62
0,3,38,3,93
60,3,97,9,119
60,4,89,14,83
0,7,31,7,75
60,3,38,11,140
0,0,10,14,24
0,9,32,9,32
0,14,62,14,62
60,4,47,4,89
0,3,21,3,21
60,9,67,3,26
0,11,1,11,51
0,0,87,5,59
60,11,96,11,17
0,4,89,11,66
60,11,66,11,66
60,0,73,14,108
60,3,38,3,37
60,3,128,3,11
0,9,18,9,90
60,0,116,5,106
60,11,17,11,56
0,14,158,3,38
60,3,147,9,32
